cell_id,lat_cell,lng_cell,cafes,avg_rating,share_high,avg_sentiment
"25.216,55.408",25.216,55.408,9,4.577777777777778,0.7777777777777778,0.35554767759236605
"25.216,55.409",25.216,55.409,5,4.720000000000001,1.0,0.4042393683106498
"25.217,55.25",25.217,55.25,2,4.6,0.0,0.5140062789549632
"25.217,55.251",25.217,55.251,2,4.6,1.0,0.43513480249107217
"25.217,55.252",25.217,55.252,4,4.425,0.5,0.40618419415551776
"25.217,55.253",25.217,55.253,2,4.6,1.0,0.35990071149089004
"25.217,55.26",25.217,55.26,2,4.6,0.5,0.39423017216469597
"25.217,55.28",25.217,55.28,1,5.0,0.0,0.5895527777777778
"25.217,55.284",25.217,55.284,1,4.6,0.0,
"25.217,55.322",25.217,55.322,1,4.9,0.0,
"25.217,55.407",25.217,55.407,2,4.2,0.5,0.34652511473865644
"25.217,55.408",25.217,55.408,5,4.6,1.0,0.39200465948386054
"25.217,55.418",25.217,55.418,1,3.8,0.0,0.3841666666666666
"25.217,55.419",25.217,55.419,3,4.433333333333334,0.0,0.23974349545656365
"25.218,55.26",25.218,55.26,1,4.5,1.0,0.3977194343544918
"25.218,55.261",25.218,55.261,5,4.5200000000000005,0.6,0.37341843837272903
"25.218,55.272",25.218,55.272,1,4.7,0.0,0.2174725434618291
"25.218,55.279",25.218,55.279,3,4.666666666666667,0.0,0.3581643217893218
"25.218,55.282",25.218,55.282,3,4.366666666666667,0.3333333333333333,0.3142704367934811
"25.218,55.283",25.218,55.283,1,4.7,1.0,0.443546568627451
"25.218,55.323",25.218,55.323,1,4.8,0.0,0.4826564073181719
"25.218,55.407",25.218,55.407,1,4.2,1.0,0.3354462121212121
"25.218,55.408",25.218,55.408,1,4.4,0.0,0.4529897787397788
"25.218,55.409",25.218,55.409,3,4.7,1.0,0.2290569866861533
"25.218,55.419",25.218,55.419,1,4.4,1.0,0.2437698412698412
"25.219,55.261",25.219,55.261,2,4.699999999999999,1.0,0.46892788716056905
"25.219,55.28",25.219,55.28,1,3.7,1.0,0.3536736111111111
"25.219,55.284",25.219,55.284,1,4.5,0.0,0.3953263704032337
"25.219,55.408",25.219,55.408,2,4.15,0.5,0.31057642211589576
"25.219,55.409",25.219,55.409,1,4.8,0.0,0.468910101010101
"25.219,55.425",25.219,55.425,2,5.0,0.0,
"25.22,55.277",25.22,55.277,2,4.6,0.5,0.3298518568622735
"25.22,55.284",25.22,55.284,1,4.5,1.0,
"25.22,55.285",25.22,55.285,3,4.3,0.3333333333333333,0.41953785099551677
"25.22,55.314",25.22,55.314,1,3.6,0.0,0.1481547619047619
"25.22,55.333",25.22,55.333,1,4.8,0.0,
"25.22,55.35",25.22,55.35,1,4.3,0.0,0.424896534021534
"25.22,55.351",25.22,55.351,2,4.1,0.0,0.4333811858076564
"25.22,55.353",25.22,55.353,2,3.6,0.5,0.2322368868600071
"25.22,55.366",25.22,55.366,1,5.0,0.0,
"25.221,55.255",25.221,55.255,1,4.9,0.0,0.3147334956709957
"25.221,55.259",25.221,55.259,1,4.8,0.0,0.3254420289855072
"25.221,55.275",25.221,55.275,1,4.8,0.0,0.273015873015873
"25.221,55.278",25.221,55.278,1,4.8,0.0,0.4506434240362812
"25.221,55.285",25.221,55.285,4,4.550000000000001,0.75,0.36210770818136884
"25.221,55.323",25.221,55.323,1,4.9,0.0,0.4688428571428572
"25.221,55.329",25.221,55.329,2,4.55,0.5,0.292303302947053
"25.221,55.335",25.221,55.335,2,4.3,0.0,0.1976970899470899
"25.221,55.344",25.221,55.344,1,4.6,1.0,0.3120281168107255
"25.221,55.345",25.221,55.345,1,4.7,0.0,0.3137242063492064
"25.221,55.351",25.221,55.351,2,4.75,0.5,0.3489684944684944
"25.221,55.352",25.221,55.352,6,4.616666666666666,0.6666666666666666,0.3953672223777401
"25.221,55.409",25.221,55.409,1,4.8,0.0,0.7946666666666666
"25.221,55.441",25.221,55.441,1,4.8,0.0,0.4869285714285715
"25.221,55.456",25.221,55.456,1,4.1,1.0,0.3273943763027097
"25.221,55.504",25.221,55.504,1,4.5,1.0,0.4054761904761904
"25.222,55.256",25.222,55.256,1,5.0,0.0,0.4816955266955267
"25.222,55.259",25.222,55.259,1,4.1,1.0,0.3304304843304843
"25.222,55.271",25.222,55.271,1,4.4,0.0,0.1072407407407407
"25.222,55.281",25.222,55.281,1,4.2,0.0,0.3131547619047619
"25.222,55.286",25.222,55.286,1,4.5,1.0,0.3463452380952381
"25.222,55.325",25.222,55.325,1,4.9,1.0,0.3663113553113553
"25.222,55.328",25.222,55.328,1,4.4,0.0,0.5045833333333334
"25.222,55.332",25.222,55.332,2,4.65,0.5,0.4033421061712458
"25.222,55.351",25.222,55.351,1,4.7,1.0,0.4851401571992434
"25.222,55.352",25.222,55.352,7,4.571428571428571,0.8571428571428571,0.382294117806834
"25.222,55.353",25.222,55.353,13,4.6230769230769235,0.46153846153846156,0.3640104129207777
"25.222,55.357",25.222,55.357,1,4.2,0.0,
"25.222,55.358",25.222,55.358,2,4.45,0.5,0.37931849400599393
"25.222,55.408",25.222,55.408,4,4.525,0.0,0.45048547748547757
"25.222,55.409",25.222,55.409,3,4.566666666666666,0.3333333333333333,0.32945717925864987
"25.222,55.415",25.222,55.415,1,5.0,0.0,
"25.222,55.434",25.222,55.434,1,4.1,0.0,0.4137286324786325
"25.222,55.435",25.222,55.435,2,4.5,0.5,0.3536507936507936
"25.222,55.441",25.222,55.441,2,4.5,0.5,0.4117219926538108
"25.222,55.442",25.222,55.442,3,4.566666666666666,0.0,0.41101686671913945
"25.222,55.448",25.222,55.448,1,4.6,0.0,0.315004329004329
"25.223,55.258",25.223,55.258,2,4.65,0.5,0.3450895065947698
"25.223,55.277",25.223,55.277,1,4.9,1.0,0.451530303030303
"25.223,55.282",25.223,55.282,1,4.5,1.0,0.4192701258617926
"25.223,55.331",25.223,55.331,1,4.5,0.0,0.474484693877551
"25.223,55.35",25.223,55.35,5,4.54,0.4,0.37929030668599995
"25.223,55.351",25.223,55.351,11,4.690909090909091,0.36363636363636365,0.39678171552124225
"25.223,55.352",25.223,55.352,3,4.6000000000000005,0.3333333333333333,0.41719201492951496
"25.223,55.353",25.223,55.353,2,4.6,0.5,0.3742959551142875
"25.223,55.355",25.223,55.355,1,4.5,1.0,0.3844495798319328
"25.223,55.356",25.223,55.356,3,3.6666666666666665,0.0,0.4069977522477522
"25.223,55.434",25.223,55.434,1,3.9,0.0,0.3209510582010582
"25.223,55.441",25.223,55.441,4,4.65,0.75,0.4115484135962077
"25.224,55.272",25.224,55.272,1,4.8,0.0,
"25.224,55.283",25.224,55.283,1,5.0,0.0,
"25.224,55.285",25.224,55.285,1,4.4,1.0,0.5232809802283487
"25.224,55.348",25.224,55.348,1,4.7,1.0,0.38705291005291
"25.224,55.349",25.224,55.349,3,4.366666666666666,0.3333333333333333,0.3518317089708537
"25.224,55.351",25.224,55.351,4,4.275,0.0,0.315385330918174
"25.224,55.352",25.224,55.352,1,4.5,1.0,0.3830648585421312
"25.224,55.36",25.224,55.36,1,4.4,0.0,
"25.224,55.424",25.224,55.424,1,4.2,1.0,0.4188152958152958
"25.224,55.425",25.224,55.425,2,4.35,0.5,0.27321388888888887
"25.224,55.426",25.224,55.426,3,4.433333333333334,0.6666666666666666,0.3910504941454696
"25.224,55.427",25.224,55.427,1,4.4,1.0,0.3668490675990676
"25.225,55.256",25.225,55.256,1,4.7,1.0,0.4540206349206349
"25.225,55.257",25.225,55.257,1,4.7,1.0,0.4372314375439375
"25.225,55.278",25.225,55.278,1,4.8,0.0,
"25.225,55.279",25.225,55.279,1,4.8,0.0,
"25.225,55.281",25.225,55.281,1,5.0,0.0,0.4681832298136646
"25.225,55.285",25.225,55.285,1,4.2,0.0,
"25.225,55.287",25.225,55.287,2,3.75,0.0,0.0551001984126984
"25.225,55.326",25.225,55.326,1,5.0,0.0,
"25.225,55.331",25.225,55.331,1,4.8,1.0,0.4713561107102774
"25.225,55.332",25.225,55.332,1,4.4,0.0,0.4631002136752137
"25.225,55.349",25.225,55.349,5,4.4399999999999995,0.2,0.4228469934640523
"25.225,55.417",25.225,55.417,1,4.4,0.0,0.3832384456813028
"25.225,55.424",25.225,55.424,1,4.3,0.0,
"25.225,55.425",25.225,55.425,1,4.0,0.0,0.276531746031746
"25.225,55.427",25.225,55.427,1,4.5,0.0,0.5568235930735931
"25.225,55.451",25.225,55.451,1,4.3,0.0,0.20595
"25.226,55.254",25.226,55.254,1,4.5,0.0,0.4364025074764205
"25.226,55.256",25.226,55.256,2,4.55,0.5,0.4630816734708816
"25.226,55.258",25.226,55.258,1,4.5,1.0,0.3463232678432678
"25.226,55.259",25.226,55.259,1,4.2,1.0,0.3145745735745736
"25.226,55.28",25.226,55.28,1,4.5,0.0,0.2508271978021978
"25.226,55.284",25.226,55.284,1,4.7,0.0,0.4457016547049441
"25.226,55.337",25.226,55.337,1,5.0,0.0,0.3263888888888888
"25.226,55.341",25.226,55.341,1,4.9,0.0,
"25.226,55.348",25.226,55.348,1,4.8,0.0,0.4690119047619047
"25.226,55.349",25.226,55.349,3,4.75,0.0,0.44628643578643584
"25.226,55.373",25.226,55.373,1,4.9,0.0,0.3499090909090909
"25.226,55.384",25.226,55.384,1,3.5,0.0,0.1898511250654108
"25.226,55.424",25.226,55.424,1,4.3,1.0,0.4043935897435897
"25.227,55.26",25.227,55.26,1,4.7,0.0,0.3542530802530803
"25.227,55.261",25.227,55.261,1,3.8,0.0,0.1942222222222222
"25.227,55.284",25.227,55.284,1,4.6,1.0,0.3788163981987512
"25.227,55.292",25.227,55.292,1,4.7,0.0,0.3176410256410256
"25.227,55.338",25.227,55.338,1,4.9,0.0,0.3423553331589046
"25.227,55.34",25.227,55.34,1,4.4,0.0,
"25.227,55.342",25.227,55.342,3,4.3999999999999995,0.3333333333333333,0.3361679807488986
"25.227,55.343",25.227,55.343,1,4.3,0.0,
"25.227,55.344",25.227,55.344,1,4.6,0.0,0.3795529341029341
"25.227,55.425",25.227,55.425,1,4.2,0.0,
"25.228,55.261",25.228,55.261,1,4.4,0.0,0.4424259259259259
"25.228,55.283",25.228,55.283,2,4.699999999999999,1.0,0.3628357022607022
"25.228,55.286",25.228,55.286,2,4.5,1.0,0.3876617010935193
"25.228,55.291",25.228,55.291,2,4.45,0.5,0.3564252619361315
"25.228,55.319",25.228,55.319,1,3.3,0.0,
"25.228,55.32",25.228,55.32,3,4.733333333333333,0.6666666666666666,0.39877706511132155
"25.228,55.321",25.228,55.321,1,4.6,1.0,0.460644211725094
"25.228,55.328",25.228,55.328,1,4.2,0.0,0.384681684981685
"25.228,55.337",25.228,55.337,2,3.65,0.0,0.13026617965367965
"25.229,55.274",25.229,55.274,1,4.7,1.0,0.2265074074074074
"25.229,55.275",25.229,55.275,2,4.5,0.5,0.13833438134025539
"25.229,55.286",25.229,55.286,1,4.7,1.0,0.4404873737373737
"25.229,55.318",25.229,55.318,3,4.666666666666667,1.0,0.37674996804542255
"25.229,55.319",25.229,55.319,6,4.533333333333333,0.16666666666666666,0.40193329577168857
"25.229,55.32",25.229,55.32,1,4.2,1.0,0.4855037878787879
"25.229,55.328",25.229,55.328,1,4.5,0.0,0.3161929529696494
"25.229,55.336",25.229,55.336,1,4.5,0.0,
"25.229,55.432",25.229,55.432,2,4.6,0.0,0.1775555856180856
"25.23,55.261",25.23,55.261,2,4.2,0.5,0.4243483205782313
"25.23,55.263",25.23,55.263,1,4.5,1.0,0.3369875305853567
"25.23,55.265",25.23,55.265,1,4.5,0.0,
"25.23,55.272",25.23,55.272,1,4.6,1.0,0.2318775510204081
"25.23,55.273",25.23,55.273,2,4.5,0.0,0.15759015643447466
"25.23,55.286",25.23,55.286,1,4.4,1.0,0.4115899868247694
"25.23,55.287",25.23,55.287,2,4.6,0.0,0.4391497928128931
"25.23,55.318",25.23,55.318,2,4.35,0.0,0.3138187830687831
"25.23,55.319",25.23,55.319,8,4.071428571428571,0.125,0.3318989034516208
"25.23,55.32",25.23,55.32,8,4.325,0.5,0.4713464303366567
"25.23,55.325",25.23,55.325,2,4.65,0.0,0.413406462585034
"25.231,55.263",25.231,55.263,5,4.3,0.6,0.3540600555775471
"25.231,55.27",25.231,55.27,1,4.6,1.0,0.338786063011063
"25.231,55.271",25.231,55.271,1,4.4,0.0,0.3873659634016776
"25.231,55.273",25.231,55.273,1,4.7,0.0,0.4012580357142857
"25.231,55.275",25.231,55.275,3,4.6000000000000005,0.0,0.24953411495911493
"25.231,55.28",25.231,55.28,1,5.0,0.0,
"25.231,55.318",25.231,55.318,4,4.6,0.0,0.42888415687122583
"25.231,55.319",25.231,55.319,8,4.6625,0.25,0.3553096444551154
"25.231,55.321",25.231,55.321,1,4.8,0.0,0.4263640486497629
"25.231,55.363",25.231,55.363,1,4.8,1.0,0.3928538171897547
"25.231,55.418",25.231,55.418,1,4.6,1.0,0.3059229664368553
"25.231,55.425",25.231,55.425,1,4.5,0.0,0.3905357142857143
"25.232,55.264",25.232,55.264,2,4.65,1.0,0.46155154950869237
"25.232,55.286",25.232,55.286,1,4.7,0.0,0.442886339151045
"25.232,55.313",25.232,55.313,1,4.1,1.0,0.4860773809523809
"25.232,55.32",25.232,55.32,1,4.4,1.0,0.3207756351392715
"25.232,55.324",25.232,55.324,1,4.9,0.0,0.4795827664399093
"25.232,55.326",25.232,55.326,1,4.0,0.0,0.237174606201494
"25.232,55.432",25.232,55.432,1,4.3,0.0,0.1967449494949495
"25.232,55.433",25.232,55.433,5,4.5,0.6,0.3034267385945375
"25.232,55.434",25.232,55.434,1,4.5,0.0,0.5074166666666666
"25.233,55.264",25.233,55.264,1,4.9,1.0,0.4307216462764288
"25.233,55.265",25.233,55.265,1,4.6,0.0,0.3955209235209235
"25.233,55.276",25.233,55.276,1,4.9,0.0,0.4128786020155188
"25.233,55.277",25.233,55.277,1,4.3,1.0,0.3339126559204684
"25.233,55.312",25.233,55.312,1,4.0,1.0,0.2909418313168313
"25.233,55.32",25.233,55.32,1,4.5,0.0,
"25.233,55.321",25.233,55.321,2,4.2,0.0,0.3922799353074563
"25.233,55.323",25.233,55.323,1,3.8,0.0,0.3093676203024029
"25.233,55.326",25.233,55.326,1,5.0,1.0,0.4356474081474081
"25.233,55.351",25.233,55.351,1,4.2,1.0,0.4814999999999999
"25.233,55.385",25.233,55.385,2,4.550000000000001,0.0,0.4687083333333334
"25.233,55.386",25.233,55.386,1,4.1,0.0,0.1665396825396825
"25.233,55.431",25.233,55.431,1,4.9,1.0,0.4210860283507342
"25.233,55.432",25.233,55.432,3,4.1000000000000005,0.3333333333333333,0.3355800933768325
"25.233,55.433",25.233,55.433,4,4.625,0.5,0.29893412612519754
"25.234,55.26",25.234,55.26,1,5.0,1.0,0.3959255696058327
"25.234,55.263",25.234,55.263,1,4.9,0.0,0.4831121933621934
"25.234,55.264",25.234,55.264,1,4.9,1.0,0.4659461697916806
"25.234,55.267",25.234,55.267,1,3.1,0.0,0.0396334776334776
"25.234,55.277",25.234,55.277,2,4.25,0.5,
"25.234,55.279",25.234,55.279,1,4.0,1.0,0.3208669804854015
"25.234,55.28",25.234,55.28,1,4.5,0.0,0.4322142857142858
"25.234,55.295",25.234,55.295,1,4.7,1.0,0.5562712121212121
"25.234,55.309",25.234,55.309,1,4.2,1.0,0.4289897607266028
"25.234,55.31",25.234,55.31,1,4.8,0.0,0.4255203823953824
"25.234,55.312",25.234,55.312,5,4.325,0.2,0.25527271051058925
"25.234,55.314",25.234,55.314,1,4.4,0.0,0.4021269841269841
"25.234,55.318",25.234,55.318,4,4.475,0.25,0.4310515371973705
"25.234,55.324",25.234,55.324,1,4.5,0.0,0.3497585205799492
"25.234,55.35",25.234,55.35,1,4.4,0.0,0.3735792929292929
"25.234,55.436",25.234,55.436,1,5.0,0.0,
"25.234,55.437",25.234,55.437,1,4.3,0.0,0.3564912698412698
"25.234,55.474",25.234,55.474,1,4.7,0.0,0.3360463435374149
"25.235,55.261",25.235,55.261,1,4.6,0.0,0.3489375360750361
"25.235,55.267",25.235,55.267,1,3.8,0.0,
"25.235,55.276",25.235,55.276,1,4.9,0.0,0.24295772005772
"25.235,55.279",25.235,55.279,1,4.8,0.0,
"25.235,55.28",25.235,55.28,1,4.3,0.0,
"25.235,55.287",25.235,55.287,1,4.3,0.0,0.3052419651056015
"25.235,55.293",25.235,55.293,1,4.5,0.0,
"25.235,55.301",25.235,55.301,1,5.0,0.0,
"25.235,55.307",25.235,55.307,2,4.55,1.0,0.28140480828695114
"25.235,55.308",25.235,55.308,1,4.9,0.0,0.245011961722488
"25.235,55.309",25.235,55.309,1,4.2,0.0,0.2805083333333333
"25.235,55.31",25.235,55.31,3,4.566666666666666,0.6666666666666666,0.332294370048899
"25.235,55.313",25.235,55.313,3,4.6000000000000005,0.0,0.3842620950197099
"25.235,55.364",25.235,55.364,1,5.0,0.0,
"25.235,55.367",25.235,55.367,1,5.0,0.0,
"25.236,55.278",25.236,55.278,1,4.3,1.0,0.0693646978021978
"25.236,55.3",25.236,55.3,2,4.2,0.0,0.519205070970696
"25.236,55.303",25.236,55.303,1,4.1,0.0,0.3806985157699443
"25.236,55.304",25.236,55.304,1,4.6,1.0,0.5307094542362399
"25.236,55.306",25.236,55.306,2,4.4,1.0,0.1715954108721966
"25.236,55.307",25.236,55.307,2,3.95,0.5,0.025297619047619
"25.236,55.308",25.236,55.308,1,4.1,1.0,0.265610119047619
"25.236,55.309",25.236,55.309,1,4.8,1.0,0.4453314871403107
"25.236,55.31",25.236,55.31,2,4.449999999999999,0.5,0.3831969968315677
"25.236,55.422",25.236,55.422,1,4.1,0.0,0.1123412698412698
"25.237,55.277",25.237,55.277,2,3.95,0.5,0.2089396825396825
"25.237,55.281",25.237,55.281,1,4.8,0.0,
"25.237,55.302",25.237,55.302,1,4.4,0.0,
"25.237,55.305",25.237,55.305,1,4.8,1.0,0.4767022554739946
"25.237,55.306",25.237,55.306,1,4.3,0.0,0.2270601851851851
"25.237,55.307",25.237,55.307,2,4.050000000000001,0.5,0.3964672364672365
"25.237,55.31",25.237,55.31,1,4.0,1.0,0.3910150793650794
"25.237,55.314",25.237,55.314,1,4.8,1.0,0.375429809872667
"25.237,55.363",25.237,55.363,1,4.4,1.0,0.3645803571428571
"25.237,55.413",25.237,55.413,1,4.7,1.0,0.5035877224627224
"25.237,55.414",25.237,55.414,3,4.433333333333334,0.6666666666666666,0.2946592764119938
"25.237,55.421",25.237,55.421,2,4.6,0.0,0.2996041666666667
"25.237,55.422",25.237,55.422,1,4.5,0.0,0.4207916666666667
"25.237,55.423",25.237,55.423,2,4.45,0.5,0.11542095959595962
"25.237,55.424",25.237,55.424,1,4.7,0.0,
"25.237,55.427",25.237,55.427,1,3.2,0.0,
"25.238,55.273",25.238,55.273,1,4.7,1.0,0.4742559523809523
"25.238,55.275",25.238,55.275,1,4.7,1.0,0.5877878787878787
"25.238,55.299",25.238,55.299,1,4.2,1.0,0.2114472007766938
"25.238,55.306",25.238,55.306,2,4.5,0.5,0.33750446081696084
"25.238,55.31",25.238,55.31,1,4.2,0.0,-0.0243501082251082
"25.238,55.314",25.238,55.314,1,4.6,0.0,0.3485009791795506
"25.239,55.253",25.239,55.253,1,4.8,1.0,0.3917155344655345
"25.239,55.297",25.239,55.297,1,4.4,0.0,0.4485645743145743
"25.239,55.304",25.239,55.304,1,5.0,0.0,
"25.239,55.307",25.239,55.307,4,4.375,0.75,0.3679313909470159
"25.239,55.308",25.239,55.308,3,4.233333333333333,1.0,0.43722514258228545
"25.239,55.316",25.239,55.316,1,5.0,0.0,
"25.24,55.253",25.24,55.253,1,4.8,0.0,0.4254724164724164
"25.24,55.272",25.24,55.272,2,4.15,0.0,0.23239886779886776
"25.24,55.273",25.24,55.273,1,5.0,0.0,
"25.24,55.297",25.24,55.297,1,4.7,0.0,0.3273636021872864
"25.24,55.307",25.24,55.307,1,4.2,0.0,0.1778671328671328
"25.24,55.308",25.24,55.308,1,4.6,1.0,0.4300805184142622
"25.24,55.31",25.24,55.31,3,4.833333333333333,0.3333333333333333,0.3867835703978561
"25.24,55.316",25.24,55.316,1,4.9,0.0,0.5233462112622826
"25.24,55.468",25.24,55.468,1,4.8,1.0,0.5011888528138528
"25.241,55.276",25.241,55.276,1,4.4,1.0,0.3339391534391535
"25.241,55.299",25.241,55.299,1,4.4,0.0,0.3110086410321704
"25.241,55.3",25.241,55.3,1,4.5,0.0,
"25.241,55.308",25.241,55.308,2,4.25,0.0,0.29356701388888884
"25.241,55.309",25.241,55.309,1,4.5,1.0,0.5177801781551782
"25.241,55.31",25.241,55.31,1,4.4,1.0,0.5002027116402117
"25.241,55.343",25.241,55.343,1,5.0,0.0,
"25.241,55.359",25.241,55.359,1,4.2,0.0,0.3954546028466483
"25.242,55.297",25.242,55.297,1,4.5,0.0,
"25.242,55.298",25.242,55.298,1,4.0,0.0,0.3937695441813089
"25.242,55.299",25.242,55.299,1,4.4,1.0,
"25.242,55.302",25.242,55.302,1,4.9,0.0,
"25.242,55.303",25.242,55.303,1,4.3,0.0,
"25.242,55.307",25.242,55.307,1,4.3,1.0,0.3565479797979798
"25.242,55.316",25.242,55.316,3,4.266666666666667,0.6666666666666666,0.18707680475388802
"25.242,55.333",25.242,55.333,1,4.4,1.0,0.3024287410120743
"25.242,55.341",25.242,55.341,1,5.0,0.0,
"25.242,55.343",25.242,55.343,1,4.3,1.0,0.3557982662762075
"25.242,55.36",25.242,55.36,1,4.8,1.0,0.4062051820728291
"25.242,55.366",25.242,55.366,1,4.3,0.0,0.3343668605699855
